Customer_ID,Sign_up_date,Last_order_placed_date,No_of_orders_placed,Maximum_bill,Minimum_bill,No_of_Review_given,No_of_Comment_added,No_of_Images_added,No_of_issues_raised,Orders_returned,Category_of_customers,Gender,Premium,Gift_card_amount
ID0x21ab,01/29/2013 01:30 AM,01/08/2015 09:49 PM,64,526.66,287.0,30.0,15,9.0,6,3,Passive,Male,No,52
ID0x474,10/12/2016 08:38 PM,03/01/2020 01:11 AM,349,1465.13,131.59,195.0,63,22.0,66,20,Active,Female,No,79
ID0x2173,10/26/2010 12:07 PM,04/06/2013 05:26 PM,32,579.79,115.28,12.0,7,5.0,3,0,Inactive,Male,No,46
ID0x2bc6,02/06/2012 07:09 PM,09/22/2012 08:50 AM,46,463.82,81.63,22.0,11,8.0,4,0,Inactive,Female,No,28
ID0x10a7,10/07/2012 01:00 AM,02/24/2015 07:42 AM,80,424.62,92.0,45.0,16,8.0,14,4,Passive,Female,Yes,88
ID0x1758,,09/08/2013 06:28 AM,74,1028.37,156.0,27.0,14,13.0,14,2,Inactive,Female,No,38
ID0x1fe1,01/15/2013 11:32 AM,03/06/2015 06:09 AM,29,128.59,204.9,14.0,6,3.0,6,0,Passive,Female,No,23
ID0x3a5e,05/10/2015 08:40 AM,02/16/2017 04:12 AM,33,543.18,145.32,12.0,4,5.0,4,1,Passive,Female,No,30
ID0xae3,04/23/2016 02:29 AM,07/15/2018 06:04 AM,59,1002.44,250.0,23.0,13,7.0,13,2,,Female,No,48
ID0x3468,04/17/2012 07:19 PM,02/14/2021 04:33 AM,121,2605.32,334.8,62.0,30,10.0,18,6,Active,Male,No,104
ID0x27d8,12/06/2019 02:28 AM,04/05/2020 08:52 AM,22,589.02,212.09,8.0,5,1.0,4,1,Active,Male,No,68
ID0x21d4,11/17/2012 04:21 AM,12/15/2013 03:16 PM,65,450.42,243.0,30.0,13,5.0,12,1,Inactive,Male,No,26
ID0x1201,12/10/2012 12:02 PM,07/19/2016 04:50 AM,319,768.63,292.73,180.0,76,21.0,59,16,Passive,Female,No,53
ID0x224c,11/11/2011 01:26 AM,08/15/2013 11:23 PM,35,451.6,99.71,11.0,7,1.0,3,0,Inactive,Female,No,25
ID0x10d3,05/23/2014 05:28 AM,,124,314.2,205.77,70.0,21,7.0,23,6,Passive,Male,No,88
ID0x373a,02/21/2020 03:22 AM,06/10/2020 05:10 PM,76,919.61,127.0,24.0,12,10.0,8,4,Active,Female,Yes,87
ID0x3e81,07/20/2016 03:03 AM,08/18/2019 01:40 PM,223,640.65,162.14,123.0,38,28.0,96,2,Active,Male,Yes,165
ID0x3df2,06/26/2019 09:36 PM,09/27/2020 11:07 PM,49,502.04,158.17,23.0,11,6.0,4,1,Active,Male,No,32
ID0x2fa4,06/25/2017 01:29 AM,11/07/2018 11:11 PM,39,148.3,130.45,21.0,9,4.0,4,0,Passive,Male,Yes,71
ID0x297a,01/17/2017 04:25 PM,02/09/2019 12:22 PM,77,823.05,226.0,40.0,15,5.0,12,2,Active,Male,Yes,85
ID0x2848,09/16/2017 09:56 PM,04/13/2020 12:56 PM,75,788.48,167.0,,15,8.0,9,4,Active,Female,No,60
ID0x2d29,07/31/2016 02:10 AM,03/06/2018 02:02 AM,58,363.8,235.0,22.0,7,7.0,7,2,Passive,Male,No,59
ID0x1d69,03/18/2012 04:13 PM,09/01/2019 01:56 AM,300,122.23,146.01,141.0,49,17.0,30,13,Active,Male,No,144
ID0x2893,06/12/2018 07:29 AM,08/17/2018 07:42 AM,30,835.54,91.17,11.0,7,2.0,6,0,Passive,Male,Yes,89
ID0x2fac,06/30/2019 05:01 PM,11/02/2020 11:17 PM,38,102.66,223.0,13.0,8,4.0,4,1,Active,Female,Yes,82
ID0x1dbd,07/30/2017 03:05 AM,01/09/2018 02:34 AM,65,1118.3,181.0,35.0,14,4.0,13,2,Passive,Female,Yes,95
ID0x37b1,12/21/2018 12:42 PM,,28,638.08,208.87,13.0,5,3.0,6,0,Active,Female,No,70
ID0x21c9,01/22/2011 09:01 AM,01/05/2014 07:34 AM,84,153.55,278.0,46.0,18,12.0,16,1,Inactive,Male,No,29
ID0x191a,08/22/2017 09:39 PM,07/20/2019 07:12 PM,47,503.87,135.66,23.0,8,4.0,2,0,Active,Female,No,26
ID0xb2d,08/24/2015 07:06 AM,06/28/2020 02:39 PM,215,1189.82,141.92,78.0,52,12.0,31,7,Active,Male,No,117
ID0x178a,08/27/2015 04:21 PM,12/11/2019 12:06 PM,177,244.42,229.07,101.0,27,11.0,38,3,Active,Female,No,81
ID0x13a3,08/10/2018 03:51 AM,02/02/2020 06:09 AM,22,400.04,186.93,11.0,5,1.0,1,0,Active,Male,No,33
ID0x1fcd,10/21/2019 10:34 AM,07/02/2020 11:34 PM,23,388.26,158.5,11.0,5,2.0,1,0,Active,Female,No,20
ID0x3c55,09/22/2015 01:26 PM,12/16/2019 08:51 PM,324,1160.35,103.15,124.0,69,29.0,22,12,Active,Male,No,113
ID0x1f33,04/24/2011 03:46 PM,04/18/2014 04:06 AM,210,753.15,129.6,70.0,27,27.0,9,12,Inactive,Male,No,110
ID0x19da,10/25/2019 07:19 PM,12/24/2019 06:24 PM,28,510.37,219.47,9.0,6,2.0,4,1,Active,Male,No,70
ID0xe4b,01/25/2018 11:08 PM,06/17/2018 10:54 AM,47,192.56,144.23,16.0,6,4.0,3,1,Passive,Female,No,21
ID0x3d5a,11/15/2019 12:04 AM,09/21/2020 10:31 AM,40,873.27,154.77,15.0,8,3.0,8,0,Active,Female,No,33
ID0x8c1,10/18/2014 02:13 PM,03/28/2015 05:17 PM,47,718.97,157.48,26.0,6,6.0,4,0,Passive,Male,Yes,97
ID0xc92,11/28/2011 09:09 AM,07/24/2017 05:38 PM,271,1192.03,109.17,115.0,54,20.0,51,0,Passive,Male,No,135
ID0x236f,04/30/2013 05:15 PM,01/18/2014 11:55 PM,39,506.6,104.01,17.0,5,2.0,3,0,Inactive,Male,No,20
ID0x3fb8,12/25/2011 02:57 AM,03/08/2013 08:29 AM,31,179.1,170.95,13.0,6,2.0,3,1,Inactive,Male,No,35
ID0x1aa1,10/02/2011 06:24 AM,09/18/2020 10:00 PM,268,1473.34,246.39,122.0,62,16.0,26,3,Active,Male,No,130
ID0x22a5,08/04/2017 12:30 PM,06/17/2019 11:38 AM,25,285.57,219.0,11.0,5,2.0,1,0,Active,Male,No,79
ID0x2dd5,07/09/2017 03:32 AM,02/06/2021 08:31 AM,106,981.64,294.76,39.0,22,9.0,19,3,Active,Female,No,83
ID0x1574,01/07/2011 06:28 AM,02/17/2012 05:13 AM,23,704.54,77.11,13.0,3,3.0,5,12,,Male,Yes,83
ID0x400c,11/26/2017 10:52 PM,08/08/2020 05:01 AM,49,910.11,192.91,16.0,9,2.0,10,2,Active,Male,No,33
ID0x3c95,09/27/2013 12:20 PM,07/13/2020 11:27 AM,255,424.65,247.42,111.0,38,40.0,30,6,Active,Male,Yes,122
ID0x1e03,10/16/2016 02:17 AM,10/13/2018 05:08 AM,80,440.06,148.0,39.0,18,10.0,17,2,Passive,Male,Yes,78
ID0x11f2,03/10/2018 01:40 PM,03/30/2019 07:26 AM,42,215.22,130.32,20.0,8,4.0,3,1,Active,Male,No,48
ID0x233e,05/04/2018 05:29 PM,02/05/2021 06:52 PM,293,207.94,202.81,98.0,57,49.0,37,13,Active,Male,Yes,144
ID0x3292,05/26/2015 06:08 PM,09/03/2015 10:54 AM,40,868.97,155.69,22.0,6,3.0,9,0,Passive,Female,No,76
ID0x9e7,04/22/2012 08:48 PM,02/08/2017 11:08 PM,302,1793.79,208.23,131.0,74,42.0,63,17,Passive,Male,Yes,81
ID0x3081,11/12/2010 09:55 PM,06/20/2014 03:50 PM,325,1865.33,233.47,149.0,73,29.0,18,18,Inactive,Male,Yes,72
ID0x2423,06/10/2017 09:19 PM,03/19/2020 07:23 AM,350,1842.82,238.4,182.0,77,27.0,34,8,Active,Male,No,88
ID0x139e,,05/23/2018 07:40 AM,136,2106.96,342.78,51.0,26,8.0,31,5,Passive,Female,No,74
ID0x2b8f,07/13/2014 09:35 AM,09/08/2016 02:40 PM,52,662.05,137.0,24.0,13,8.0,5,2,Passive,Male,Yes,75
ID0x50a,08/11/2016 10:37 AM,01/28/2020 06:09 PM,178,1559.42,327.92,78.0,30,24.0,25,0,Active,Female,No,130
ID0x15fd,05/17/2012 08:44 PM,06/08/2017 11:59 AM,75,890.61,109.0,36.0,19,4.0,8,2,Passive,Female,No,74
ID0x7c6,03/18/2012 02:49 PM,,70,887.5,274.0,31.0,15,4.0,15,2,Passive,Male,No,56
ID0x194a,01/14/2011 11:10 PM,04/24/2015 04:13 AM,120,631.44,188.6,60.0,29,9.0,15,6,Passive,Male,No,112
ID0xd20,11/01/2011 03:30 AM,03/06/2017 09:38 PM,70,883.44,126.0,32.0,11,4.0,8,3,Passive,Female,No,52
ID0x33b7,07/05/2019 10:47 PM,02/14/2020 09:49 AM,37,907.12,163.06,12.0,5,6.0,4,1,Active,Female,No,71
ID0xe51,06/15/2019 04:33 AM,01/20/2021 06:39 AM,48,421.46,184.95,20.0,11,2.0,7,0,Active,Male,No,49
ID0xcd7,12/09/2016 12:22 AM,06/18/2018 04:08 PM,32,97.41,106.23,11.0,8,5.0,4,0,Passive,Female,Yes,87
ID0x1672,10/03/2011 02:44 PM,01/08/2012 04:56 AM,75,149.68,283.0,25.0,17,9.0,8,2,Inactive,Male,No,29
ID0x3184,05/10/2018 07:09 PM,11/09/2020 05:26 PM,23,693.42,154.91,11.0,3,1.0,5,0,Active,Female,Yes,80
ID0x9ff,01/16/2019 06:51 PM,11/18/2020 10:14 AM,30,206.54,79.34,12.0,6,4.0,1,0,Active,Male,No,45
ID0x111b,08/08/2010 06:25 AM,11/03/2013 08:05 AM,85,1109.15,237.0,42.0,12,8.0,18,2,Inactive,Male,No,40
ID0xf82,09/11/2015 05:31 PM,01/29/2020 08:12 PM,272,972.94,287.88,153.0,44,45.0,62,3,Active,Female,Yes,145
ID0x15cf,02/11/2018 08:30 PM,10/26/2019 06:51 PM,53,496.43,95.0,28.0,12,8.0,8,0,Active,Male,Yes,102
ID0x1df5,08/29/2018 10:09 AM,08/07/2020 12:37 AM,25,403.54,109.44,11.0,4,4.0,3,0,Active,Female,Yes,97
ID0xad4,04/02/2011 07:28 AM,,269,2298.79,250.21,87.0,48,44.0,20,13,Passive,Male,No,75
ID0xcda,02/20/2014 05:10 AM,05/07/2015 03:14 AM,60,1129.88,177.0,20.0,9,7.0,5,3,Passive,Female,No,41
ID0xa76,03/29/2014 11:37 AM,11/06/2018 05:40 PM,337,2646.66,157.55,162.0,78,56.0,41,17,Passive,Female,Yes,68
ID0x1541,06/19/2011 10:33 PM,05/18/2014 08:29 PM,270,413.8,91.75,98.0,53,37.0,11,3,Inactive,Male,No,74
ID0x2909,02/28/2011 08:11 PM,08/02/2017 03:11 AM,335,518.08,119.71,138.0,73,47.0,57,6,Passive,Female,No,107
ID0x1d84,09/29/2010 03:52 AM,01/27/2021 12:01 PM,135,1404.87,230.08,48.0,34,14.0,8,6,Active,Male,Yes,95
ID0xa15,03/06/2014 10:29 AM,06/01/2014 10:09 PM,50,212.6,169.42,17.0,9,5.0,4,1,Inactive,Male,No,23
ID0x273c,10/21/2012 08:42 PM,08/16/2013 05:05 PM,54,1111.32,176.0,28.0,10,7.0,10,0,Inactive,Female,No,39
ID0x2076,07/22/2018 07:43 AM,10/23/2020 04:46 AM,47,425.48,163.76,15.0,9,5.0,7,1,Active,Female,No,47
ID0x31f1,03/18/2011 07:38 PM,09/27/2015 04:59 AM,75,668.41,224.0,32.0,19,6.0,10,2,Passive,Male,Yes,64
ID0x2444,04/12/2019 08:20 PM,08/03/2020 09:18 PM,41,641.91,194.7,13.0,7,5.0,8,1,Active,Male,Yes,92
ID0x111d,11/25/2015 12:33 PM,10/05/2019 07:26 PM,315,1515.82,144.56,113.0,51,28.0,69,13,Active,Male,No,86
ID0x31c8,05/22/2013 01:08 AM,03/18/2016 11:21 PM,284,2316.96,224.18,151.0,49,25.0,25,6,Passive,Male,No,128
ID0x2b98,02/20/2013 12:07 PM,10/07/2015 10:30 AM,68,600.29,171.0,31.0,8,6.0,6,2,Passive,Female,No,72
ID0x992,07/19/2010 07:45 AM,04/10/2018 04:28 PM,155,676.15,244.1,52.0,26,26.0,12,3,Passive,Male,No,134
ID0x2403,03/19/2017 08:36 PM,03/02/2018 02:07 AM,24,89.58,199.91,13.0,5,1.0,3,0,Passive,Male,No,21
ID0x201c,02/17/2019 12:16 AM,10/02/2020 09:45 AM,64,745.46,184.0,29.0,13,8.0,5,2,Active,Male,No,64
ID0x3e1e,05/26/2014 01:57 AM,03/27/2019 02:09 AM,342,197.22,235.42,195.0,58,33.0,37,12,Active,Female,No,149
ID0x1fa8,08/31/2012 11:24 AM,11/28/2019 03:07 AM,241,137.69,283.64,109.0,60,38.0,37,4,Active,Female,No,77
ID0x32bf,11/21/2017 03:56 AM,02/04/2018 09:20 AM,30,306.2,79.01,14.0,5,3.0,1,0,Passive,Female,Yes,79
ID0x2d70,12/10/2011 07:38 AM,09/24/2018 07:17 PM,97,722.45,105.0,42.0,11,8.0,19,4,Passive,Male,No,45
ID0x1898,06/04/2015 11:31 PM,06/08/2017 11:02 PM,76,,211.0,24.0,10,11.0,5,1,Passive,Female,Yes,86
ID0x1cf4,10/06/2017 02:32 PM,10/01/2018 08:12 AM,42,139.72,163.9,19.0,10,2.0,5,0,Passive,Male,No,48
ID0x29ba,05/25/2010 12:57 PM,07/02/2014 06:26 AM,136,180.38,325.66,63.0,28,8.0,26,3,Inactive,Male,No,106
ID0xd3e,11/27/2014 06:32 PM,11/04/2018 03:45 PM,270,1311.3,259.26,103.0,39,44.0,49,9,Passive,Male,No,71
ID0x15b0,09/28/2013 05:28 AM,07/02/2015 08:12 PM,44,286.62,77.11,21.0,10,3.0,1,0,Passive,Female,No,40
ID0x3d98,10/12/2012 12:25 AM,06/23/2016 10:47 AM,333,1498.29,282.42,133.0,75,42.0,28,12,Passive,Female,Yes,142
ID0x2124,12/15/2016 08:47 PM,07/18/2019 11:02 PM,34,802.81,182.96,17.0,7,3.0,3,1,Active,Male,No,36
ID0xad6,06/22/2018 06:19 AM,01/08/2021 04:06 AM,386,584.07,87.0,42.0,16,5.0,15,2,Active,Female,No,96
ID0xd8d,01/05/2013 07:59 AM,08/27/2020 03:27 PM,342,2437.24,270.51,135.0,47,45.0,40,9,Active,Female,No,93
ID0x330b,11/19/2014 08:06 PM,11/03/2018 11:19 AM,78,675.85,262.0,39.0,14,7.0,8,3,Passive,Male,Yes,72
ID0x36bb,07/31/2012 11:28 PM,07/05/2020 04:09 PM,73,328.87,108.0,26.0,10,7.0,4,1,Active,Male,No,77
ID0x369f,03/13/2018 10:48 PM,03/28/2019 11:09 PM,48,286.66,120.73,20.0,9,6.0,9,0,Active,Female,No,66
ID0x1f65,11/26/2011 07:42 PM,09/13/2013 03:47 AM,59,1060.7,138.0,30.0,15,5.0,5,1,Inactive,Male,No,26
ID0x289d,03/14/2015 08:13 PM,12/07/2018 12:19 PM,159,954.7,220.1,74.0,35,,20,15,Passive,Female,No,89
ID0x34e5,10/22/2016 08:04 PM,08/09/2019 12:24 PM,179,2616.08,180.26,97.0,45,13.0,20,0,Active,Male,Yes,71
ID0x2840,06/05/2012 03:41 PM,03/22/2014 05:27 PM,26,894.58,102.24,8.0,6,3.0,5,1,Inactive,Female,No,22
ID0x35d9,05/18/2011 06:32 AM,06/01/2013 07:27 AM,63,605.83,151.0,33.0,14,8.0,7,1,Inactive,Female,No,43
ID0x3931,06/28/2015 05:29 PM,01/01/2019 03:07 PM,74,341.23,217.0,34.0,18,11.0,63,0,Active,Male,No,96
ID0x19dd,07/10/2016 06:11 PM,12/10/2016 03:18 AM,55,835.81,194.0,27.0,8,3.0,6,2,Passive,Male,No,66
ID0x1da3,05/23/2010 02:36 AM,05/29/2016 04:49 AM,285,827.24,205.32,118.0,62,32.0,30,9,Passive,Male,No,147
ID0x125a,03/16/2018 06:10 AM,11/21/2019 03:12 PM,24,811.74,148.72,13.0,6,1.0,2,0,Active,Male,No,78
ID0x128f,11/30/2018 06:23 PM,02/11/2020 04:42 PM,49,853.04,125.48,16.0,8,3.0,52,0,Active,Male,No,47
ID0x27f4,04/20/2011 06:36 PM,06/16/2011 06:27 PM,45,659.91,184.8,23.0,6,7.0,3,1,Inactive,Female,No,23
ID0x33f5,05/18/2016 11:13 AM,12/26/2020 11:39 PM,276,1330.3,225.29,118.0,51,19.0,41,12,Active,Male,No,146
ID0xfd7,07/30/2015 09:23 PM,10/15/2019 07:10 PM,289,113.65,283.63,125.0,56,29.0,33,16,Active,Female,No,111
ID0x2596,03/23/2018 07:28 AM,01/20/2020 02:12 PM,41,361.93,213.94,14.0,8,5.0,9,1,Active,Male,No,54
ID0x2397,05/12/2015 07:26 AM,10/31/2019 06:44 PM,157,1493.86,309.87,86.0,23,11.0,28,6,Active,Female,No,113
ID0x1093,10/30/2013 04:36 AM,01/16/2014 04:22 PM,42,922.34,163.58,16.0,5,4.0,7,2,Inactive,Male,No,35
ID0x3f10,03/11/2012 03:09 PM,04/29/2016 07:19 AM,306,2567.75,247.06,167.0,73,34.0,48,9,Passive,Male,No,84
ID0xdd7,03/26/2019 07:21 AM,09/04/2020 12:13 AM,65,204.99,233.0,28.0,11,7.0,3,0,Active,Female,No,110
ID0x30e0,03/20/2014 11:18 PM,03/09/2020 05:08 PM,336,2078.17,335.09,175.0,43,37.0,21,10,Active,Female,Yes,132
ID0x189a,08/08/2016 01:54 AM,04/27/2020 11:49 PM,321,1920.88,261.54,128.0,73,46.0,65,4,Active,Male,No,89
ID0x3283,01/30/2015 05:08 AM,04/28/2019 07:47 PM,87,1058.58,113.0,42.0,13,8.0,20,1,Active,Male,No,82
ID0x306e,08/07/2016 02:01 PM,03/19/2020 05:52 PM,99,198.88,194.0,37.0,17,8.0,4,5,Active,Female,No,68
ID0x1939,04/03/2015 11:19 PM,06/23/2020 08:41 PM,302,948.26,222.74,139.0,60,46.0,60,14,Active,Male,Yes,105
ID0x27df,05/31/2013 06:43 PM,03/21/2016 12:04 PM,71,1077.43,274.0,28.0,12,3.0,4,0,Passive,Female,No,46
ID0x134b,03/12/2014 12:23 AM,01/08/2019 09:41 AM,208,404.43,124.99,68.0,49,34.0,20,5,Active,Female,No,130
ID0xac5,10/20/2012 09:20 PM,01/22/2018 01:29 AM,90,749.17,112.0,37.0,14,13.0,18,3,Passive,Male,Yes,81
ID0x10dc,04/24/2011 08:18 PM,10/01/2019 02:23 PM,233,1274.94,297.88,125.0,56,21.0,14,10,Active,Male,Yes,110
ID0x39a1,03/03/2015 05:11 PM,05/25/2020 01:45 AM,89,391.1,192.0,47.0,14,10.0,16,4,Active,Male,No,88
ID0x1ab3,07/07/2010 10:22 PM,05/06/2017 10:01 AM,243,2669.33,142.36,96.0,31,18.0,36,3,Passive,Male,No,91
ID0x1850,04/12/2019 11:45 PM,05/14/2020 06:08 PM,53,429.81,95.0,22.0,13,4.0,11,14,Active,Female,Yes,84
ID0x2c1e,08/05/2010 08:47 PM,08/04/2012 09:04 AM,70,629.71,261.0,27.0,10,11.0,9,1,Inactive,Female,Yes,90
ID0x3176,08/01/2011 01:28 AM,08/01/2012 01:08 AM,76,114.5,148.0,32.0,13,10.0,11,2,Inactive,Female,No,31
ID0x2528,02/14/2012 09:00 AM,10/06/2016 01:13 AM,333,1478.57,168.91,107.0,47,38.0,71,14,Passive,Male,No,72
ID0x2d43,07/18/2019 02:25 PM,10/14/2019 10:59 AM,63,683.44,282.0,32.0,9,8.0,12,0,Active,Male,No,76
ID0x2c2d,10/04/2014 10:14 PM,,28,870.64,108.25,10.0,4,4.0,3,0,Passive,Female,No,27
ID0x34b8,01/13/2011 12:45 AM,11/24/2019 08:02 PM,227,986.17,210.47,,41,27.0,47,5,Active,Male,No,100
ID0xd0e,09/01/2012 04:34 PM,,54,1012.25,97.0,17.0,10,6.0,5,0,Inactive,Female,No,31
ID0x629,05/27/2017 06:30 AM,02/23/2020 12:52 PM,141,183.28,176.87,66.0,20,19.0,16,0,Active,Male,No,121
ID0x1689,09/02/2017 08:04 AM,,22,,84.0,12.0,5,3.0,3,1,Passive,Male,No,34
ID0x1f55,02/15/2018 12:55 AM,05/18/2018 04:44 PM,25,405.63,88.47,13.0,3,4.0,4,0,Passive,Male,No,20
ID0x1efb,02/25/2020 01:10 AM,05/04/2020 04:08 AM,68,856.69,263.0,28.0,15,6.0,10,3,Active,Male,No,64
ID0x2820,03/11/2011 07:12 AM,04/13/2015 03:28 PM,233,1596.39,186.34,130.0,60,22.0,32,1,Passive,Male,Yes,124
ID0x3574,11/07/2010 10:25 AM,07/13/2019 05:55 AM,338,273.9,308.29,171.0,79,51.0,70,17,Active,Female,No,69
ID0x2cd1,12/12/2014 04:09 AM,05/10/2017 07:39 PM,35,367.24,160.48,19.0,7,4.0,2,1,Passive,Female,No,32
ID0x24b7,08/01/2011 06:33 AM,11/16/2020 09:40 PM,249,841.87,293.1,143.0,42,29.0,26,14,,Male,No,107
ID0x3557,07/08/2010 11:45 PM,04/08/2011 03:55 PM,67,,209.0,33.0,8,7.0,15,2,Inactive,Female,No,39
ID0x1c80,07/12/2012 10:16 PM,11/27/2015 03:43 AM,278,500.68,292.31,95.0,34,,65,1,Passive,Male,Yes,110
ID0x2961,10/14/2010 01:21 AM,08/24/2015 10:20 AM,286,853.99,191.45,125.0,49,30.0,21,11,Passive,Female,Yes,136
ID0x389a,12/02/2013 11:35 PM,09/10/2015 06:00 PM,24,124.68,81.24,11.0,6,3.0,1,0,Passive,Female,No,36
ID0x1d81,08/08/2016 04:14 PM,07/26/2018 07:01 AM,23,355.04,112.36,10.0,5,1.0,5,0,Passive,Male,No,35
ID0x1d62,05/02/2017 07:04 PM,05/21/2020 07:41 AM,293,1806.63,267.37,138.0,53,44.0,42,15,Active,Male,No,100
ID0x1ef8,12/08/2017 02:32 PM,04/25/2019 10:15 PM,352,,237.37,25.0,6,2.0,6,1,Active,Male,No,25
ID0x1d02,09/04/2010 03:48 PM,05/23/2011 01:39 AM,72,756.17,252.0,36.0,12,9.0,13,3,Inactive,Female,No,46
ID0x7bf,01/17/2013 09:54 AM,01/19/2016 10:38 PM,266,1592.89,147.33,125.0,56,17.0,12,13,Passive,Male,Yes,78
ID0x2f4c,02/19/2011 03:17 AM,01/18/2017 10:25 PM,154,1060.38,191.15,69.0,21,27.0,34,9,Passive,Female,No,143
ID0x1a73,11/22/2018 02:26 AM,01/03/2021 04:59 PM,26,697.06,169.35,11.0,4,1.0,5,0,Active,Male,No,40
ID0x6f9,07/09/2015 06:02 PM,08/03/2015 10:28 PM,40,272.22,232.16,16.0,8,2.0,2,1,Passive,Male,No,41
ID0x2a8b,08/14/2018 04:43 PM,04/19/2020 04:43 PM,51,358.98,230.0,,6,4.0,6,2,Active,Male,No,110
ID0xdf4,12/11/2018 05:09 AM,03/08/2019 01:49 PM,39,455.77,227.95,20.0,7,4.0,2,1,Active,Male,No,47
ID0x1eb2,07/26/2015 02:35 PM,03/15/2018 03:47 AM,61,159.82,144.0,21.0,13,4.0,4,2,Passive,Male,No,61
ID0x2b9d,08/08/2011 09:55 PM,09/08/2014 09:15 AM,157,1297.64,342.41,,23,15.0,12,6,Inactive,Female,No,89
ID0x5dc,01/04/2020 12:37 AM,04/17/2020 06:38 AM,70,359.79,237.0,39.0,11,7.0,12,3,Active,Female,Yes,60
ID0x122c,08/06/2019 09:36 AM,07/04/2020 03:08 AM,37,570.22,129.01,20.0,5,6.0,7,0,Active,Male,No,22
ID0x223d,06/25/2014 04:41 PM,05/14/2016 05:58 PM,35,347.38,225.92,17.0,4,5.0,3,1,Passive,Female,No,12
ID0xbb2,09/19/2013 10:51 PM,04/08/2017 07:14 PM,118,2105.93,264.74,61.0,27,15.0,12,2,Passive,Female,No,136
ID0x553,05/11/2010 10:23 PM,12/14/2019 12:48 PM,102,814.41,254.53,32.0,13,9.0,7,6,Active,Male,Yes,119
ID0x1c2d,06/20/2013 02:16 AM,07/14/2019 02:38 PM,212,130.01,120.83,111.0,38,16.0,37,4,Active,Male,No,98
ID0x1ce5,02/10/2019 01:31 AM,05/17/2020 09:22 AM,42,170.53,206.75,19.0,9,6.0,8,2,Active,Male,Yes,68
ID0x939,09/03/2013 06:31 AM,06/16/2020 12:43 PM,240,657.48,95.33,86.0,58,37.0,41,1,Active,Male,Yes,146
ID0x50c,10/10/2017 07:30 PM,03/07/2018 05:20 PM,24,254.66,202.28,9.0,2,2.0,3,0,Passive,Male,No,15
ID0x1dff,10/12/2014 06:17 PM,09/17/2016 05:26 AM,62,1023.24,155.0,35.0,14,10.0,12,1,Passive,Male,No,62
ID0x37f2,04/06/2018 02:26 AM,06/03/2019 05:44 PM,71,823.07,89.0,,16,9.0,12,14,Active,Male,Yes,67
ID0x3483,10/29/2012 12:19 AM,07/17/2015 04:48 AM,37,508.02,159.0,14.0,4,6.0,4,1,Passive,Female,No,38
ID0x445,09/21/2017 01:38 PM,03/21/2019 07:01 AM,52,954.58,145.0,29.0,11,5.0,3,2,Active,Male,No,82
ID0x141b,06/15/2013 08:07 PM,10/09/2019 08:58 PM,91,239.81,244.0,47.0,20,7.0,7,0,Active,Male,Yes,117
ID0x2a99,08/01/2010 05:38 AM,11/01/2010 08:44 PM,80,273.78,281.0,35.0,11,13.0,18,3,Inactive,Female,No,21
ID0xa98,09/05/2015 11:59 AM,02/20/2017 11:07 AM,43,793.62,212.75,,7,5.0,7,0,Passive,Male,No,41
ID0x3631,01/26/2017 11:54 AM,04/19/2018 12:47 AM,64,174.8,208.0,31.0,13,10.0,7,2,Passive,Male,No,32
ID0x2171,03/18/2017 05:43 AM,12/27/2017 05:18 PM,21,394.94,193.67,8.0,2,3.0,3,0,Passive,Male,No,26
ID0x14ff,07/14/2019 06:31 AM,08/05/2020 05:06 PM,34,339.99,83.9,12.0,8,3.0,6,1,Active,Male,No,69
ID0x3764,02/12/2011 10:52 PM,02/02/2019 03:07 PM,137,167.78,180.75,63.0,20,15.0,25,3,Active,Female,No,91
ID0x30ba,01/08/2011 01:49 AM,12/19/2019 06:57 AM,171,1368.88,264.77,75.0,20,28.0,29,4,Active,Female,No,89
ID0x2e79,10/06/2013 04:29 AM,01/27/2016 10:49 PM,80,485.57,251.0,,9,6.0,16,3,Passive,Male,No,31
ID0x2186,01/18/2013 12:35 PM,10/08/2019 01:08 PM,269,1466.41,270.55,91.0,42,47.0,13,8,Active,Male,No,128
ID0x20e4,08/06/2010 10:34 AM,09/27/2012 05:56 AM,49,666.7,95.3,24.0,8,4.0,3,0,Inactive,Male,No,42
ID0x3ee3,11/03/2016 06:44 AM,07/22/2017 06:55 AM,56,,215.0,18.0,14,6.0,7,2,Passive,Male,Yes,56
ID0x293b,09/27/2018 03:14 AM,,20,842.11,150.97,6.0,4,1.0,4,0,Passive,Male,No,17
ID0x1346,09/05/2014 11:57 AM,03/09/2018 04:40 AM,111,690.68,247.47,38.0,18,11.0,15,5,Passive,Female,Yes,99
ID0x2745,11/20/2011 12:17 PM,05/28/2019 09:14 PM,294,1363.18,131.73,142.0,62,29.0,32,0,Active,Female,No,112
ID0x346d,09/11/2014 01:19 PM,06/03/2017 10:00 PM,64,999.34,96.0,34.0,9,10.0,7,0,Passive,Female,No,59
ID0x792,01/08/2015 12:06 AM,05/12/2015 10:19 AM,38,622.37,232.96,,6,2.0,5,2,Passive,Male,No,25
ID0xc3f,03/04/2016 10:30 PM,09/27/2017 09:42 PM,55,143.15,87.0,31.0,13,5.0,4,2,,Female,No,62
